project,source_repo,source_path,source_line,type_base,fn,source_visibility,raw_eval_match,raw_pub,raw_concrete,raw_abstract,raw_file,exclusion_reason
storage,microsoft/verified-storage,storage_node/src/kv/kvimpl_t.rs,61,,key,priv,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/kv/kvimpl_t.rs,113,KvStore,new,priv,project_fn_only,pub,concrete_failed,N/A (failed),verusage/source-projects/storage/verified/pmem_pmemutil/pmemutil_calculate_crc.rs,type_context_mismatch_or_duplicate_name; raw has same project/function but different type_base
storage,microsoft/verified-storage,storage_node/src/kv/kvimpl_t.rs,142,KvStore,restore,priv,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/kv/kvimpl_t.rs,160,KvStore,create,priv,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/kv/kvimpl_t.rs,186,KvStore,read_item,priv,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/kv/kvimpl_t.rs,226,KvStore,read_list_entry_at_index,priv,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/kv/kvimpl_t.rs,269,KvStore,update_item,priv,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/kv/kvimpl_t.rs,294,KvStore,delete,priv,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/kv/kvimpl_t.rs,319,KvStore,append_to_list,priv,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/kv/kvimpl_t.rs,348,KvStore,append_to_list_and_update_item,priv,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/kv/kvimpl_t.rs,378,KvStore,update_list_entry_at_index,priv,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/kv/kvimpl_t.rs,402,KvStore,update_entry_at_index_and_item,priv,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/kv/kvimpl_t.rs,432,KvStore,trim_list,priv,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/kv/kvimpl_t.rs,460,KvStore,trim_list_and_update_item,priv,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/kv/kvimpl_t.rs,489,KvStore,get_keys,priv,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/kv/kvimpl_v.rs,98,UntrustedKvStoreImpl,untrusted_new,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/kv/kvimpl_v.rs,128,UntrustedKvStoreImpl,untrusted_create,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/kv/kvimpl_v.rs,176,UntrustedKvStoreImpl,untrusted_read_item,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/kv/kvimpl_v.rs,229,UntrustedKvStoreImpl,untrusted_read_list_entry_at_index,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/kv/kvimpl_v.rs,278,UntrustedKvStoreImpl,untrusted_update_item,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/kv/kvimpl_v.rs,307,UntrustedKvStoreImpl,untrusted_delete,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/kv/kvimpl_v.rs,333,UntrustedKvStoreImpl,untrusted_append_to_list,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/kv/kvimpl_v.rs,367,UntrustedKvStoreImpl,untrusted_append_to_list_and_update_item,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/kv/kvimpl_v.rs,402,UntrustedKvStoreImpl,untrusted_update_list_entry_at_index,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/kv/kvimpl_v.rs,435,UntrustedKvStoreImpl,untrusted_update_entry_at_index_and_item,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/kv/kvimpl_v.rs,469,UntrustedKvStoreImpl,untrusted_trim_list,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/kv/kvimpl_v.rs,508,UntrustedKvStoreImpl,untrusted_trim_list_and_update_item,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/kv/kvimpl_v.rs,544,UntrustedKvStoreImpl,untrusted_get_keys,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/kv/kvimpl_v.rs,554,UntrustedKvStoreImpl,untrusted_contains_key,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/kv/volatile/volatileimpl_v.rs,38,,insert_item_offset,priv,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/kv/volatile/volatileimpl_v.rs,57,,append_to_list,priv,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/kv/volatile/volatileimpl_v.rs,87,,get,priv,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/kv/volatile/volatileimpl_v.rs,105,,get_entry_location_by_index,priv,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/kv/volatile/volatileimpl_v.rs,129,,get_node_offset,priv,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/kv/volatile/volatileimpl_v.rs,148,,remove,priv,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/kv/volatile/volatileimpl_v.rs,198,,get_keys,priv,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/log/logimpl_t.rs,243,LogImpl,setup,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/log/logimpl_t.rs,278,LogImpl,start,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/log/logimpl_t.rs,320,LogImpl,tentatively_append,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/log/logimpl_t.rs,359,LogImpl,commit,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/log/logimpl_t.rs,387,LogImpl,advance_head,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/log/logimpl_t.rs,430,LogImpl,read,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/log/logimpl_t.rs,470,LogImpl,get_head_tail_and_capacity,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/log/logimpl_v.rs,161,UntrustedLogImpl,setup,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/log/logimpl_v.rs,261,UntrustedLogImpl,start,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/log/logimpl_v.rs,333,UntrustedLogImpl,tentatively_append_to_log,priv,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/log/logimpl_v.rs,516,UntrustedLogImpl,tentatively_append,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/log/logimpl_v.rs,652,UntrustedLogImpl,update_inactive_log_metadata,priv,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/log/logimpl_v.rs,1322,UntrustedLogImpl,read,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/log/logimpl_v.rs,1524,UntrustedLogImpl,get_head_tail_and_capacity,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/log/setup_v.rs,83,,write_setup_metadata_to_region,priv,exact_project_fn_type,priv,concrete_failed,N/A (not pub),verusage/source-projects/storage/verified/log_setup/setup_write_setup_metadata_to_region.rs,raw_eval_private_not_public_api
storage,microsoft/verified-storage,storage_node/src/log/setup_v.rs,199,,write_setup_metadata,pub,exact_project_fn_type,pub,concrete_failed,N/A (failed),verusage/source-projects/storage/verified/log_logimpl/logimpl_setup.rs,included_in_pub_eval_raw
storage,microsoft/verified-storage,storage_node/src/log/start_v.rs,39,,read_cdb,pub,exact_project_fn_type,pub,concrete_failed,N/A (failed),verusage/source-projects/storage/verified/log_logimpl/logimpl_start.rs,included_in_pub_eval_raw
storage,microsoft/verified-storage,storage_node/src/log/start_v.rs,115,,read_log_variables,pub,exact_project_fn_type,pub,concrete_failed,N/A (failed),verusage/source-projects/storage/verified/log_logimpl/logimpl_start.rs,included_in_pub_eval_raw
storage,microsoft/verified-storage,storage_node/src/multilog/multilogimpl_t.rs,266,MultiLogImpl,setup,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/multilog/multilogimpl_t.rs,318,MultiLogImpl,start,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/multilog/multilogimpl_t.rs,367,MultiLogImpl,tentatively_append,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/multilog/multilogimpl_t.rs,414,MultiLogImpl,commit,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/multilog/multilogimpl_t.rs,443,MultiLogImpl,advance_head,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/multilog/multilogimpl_t.rs,494,MultiLogImpl,read,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/multilog/multilogimpl_t.rs,539,MultiLogImpl,get_head_tail_and_capacity,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/multilog/multilogimpl_v.rs,155,UntrustedMultiLogImpl,setup,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/multilog/multilogimpl_v.rs,286,UntrustedMultiLogImpl,start,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/multilog/multilogimpl_v.rs,388,UntrustedMultiLogImpl,tentatively_append,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/multilog/multilogimpl_v.rs,627,UntrustedMultiLogImpl,update_log_metadata,priv,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/multilog/multilogimpl_v.rs,809,UntrustedMultiLogImpl,update_inactive_log_metadata,priv,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/multilog/multilogimpl_v.rs,1447,UntrustedMultiLogImpl,read,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/multilog/multilogimpl_v.rs,1661,UntrustedMultiLogImpl,get_head_tail_and_capacity,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/multilog/setup_v.rs,35,,check_for_required_space,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/multilog/setup_v.rs,71,,compute_log_capacities,pub,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
storage,microsoft/verified-storage,storage_node/src/multilog/setup_v.rs,162,,write_setup_metadata_to_single_region,priv,none,,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks
