project,fn,representative_type_base,n_type_contexts,source_visibility_any_pub,reduction_status,raw_pub,raw_concrete,raw_abstract,all_reasons,type_bases_sample,source_paths_sample
storage,new_with_condition,WriteRestrictedPersistentMemorySubregion,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,WriteRestrictedPersistentMemorySubregion,storage_node/src/pmem/subregion_v.rs
storage,padding_needed,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,storage_node/src/pmem/pmcopy_t.rs
storage,read,LogImpl,4,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:4,LogImpl;MultiLogImpl;UntrustedLogImpl;UntrustedMultiLogImpl,storage_node/src/log/logimpl_t.rs;storage_node/src/log/logimpl_v.rs;storage_node/src/multilog/multilogimpl_t.rs
storage,read_absolute_aligned,WriteRestrictedPersistentMemorySubregion,3,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:3,PersistentMemorySubregion;WritablePersistentMemorySubregion;WriteRestrictedPersistentMemorySubregion,storage_node/src/pmem/subregion_v.rs
storage,read_absolute_unaligned,WriteRestrictedPersistentMemorySubregion,3,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:3,PersistentMemorySubregion;WritablePersistentMemorySubregion;WriteRestrictedPersistentMemorySubregion,storage_node/src/pmem/subregion_v.rs
storage,read_aligned,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,storage_node/src/pmem/pmemspec_t.rs
storage,read_cdb,,1,yes,included_in_pub_eval_raw,pub,concrete_failed,N/A (failed),included_in_pub_eval_raw:1,,storage_node/src/log/start_v.rs
storage,read_item,,2,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:2,KvStore,storage_node/src/kv/durable/durableimpl_v.rs;storage_node/src/kv/kvimpl_t.rs
storage,read_list_entry_at_index,,2,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:2,KvStore,storage_node/src/kv/durable/durableimpl_v.rs;storage_node/src/kv/kvimpl_t.rs
storage,read_log_variables,,1,yes,included_in_pub_eval_raw,pub,concrete_failed,N/A (failed),included_in_pub_eval_raw:1,,storage_node/src/log/start_v.rs
storage,read_logs_variables,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,storage_node/src/multilog/start_v.rs
storage,read_relative_aligned,WriteRestrictedPersistentMemorySubregion,3,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:3,PersistentMemorySubregion;WritablePersistentMemorySubregion;WriteRestrictedPersistentMemorySubregion,storage_node/src/pmem/subregion_v.rs
storage,read_relative_unaligned,WriteRestrictedPersistentMemorySubregion,3,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:3,PersistentMemorySubregion;WritablePersistentMemorySubregion;WriteRestrictedPersistentMemorySubregion,storage_node/src/pmem/subregion_v.rs
storage,read_unaligned,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,storage_node/src/pmem/pmemspec_t.rs
storage,remove,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,storage_node/src/kv/volatile/volatileimpl_v.rs
storage,restore,KvStore,3,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:3,FileBackedPersistentMemoryRegion;FileBackedPersistentMemoryRegions;KvStore,storage_node/src/kv/kvimpl_t.rs;storage_node/src/pmem/linux_pmemfile_t.rs
storage,serialize_and_write,,3,yes,raw_eval_private_not_public_api,priv,concrete_failed,N/A (not pub),raw_eval_private_not_public_api:1 | type_context_mismatch_or_duplicate_name; raw has same project/function but different type_base:2,WriteRestrictedPersistentMemoryRegion;WriteRestrictedPersistentMemoryRegions,storage_node/src/pmem/pmemspec_t.rs;storage_node/src/pmem/wrpm_t.rs
storage,serialize_and_write_absolute,WriteRestrictedPersistentMemorySubregion,2,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:2,WritablePersistentMemorySubregion;WriteRestrictedPersistentMemorySubregion,storage_node/src/pmem/subregion_v.rs
storage,serialize_and_write_relative,WriteRestrictedPersistentMemorySubregion,2,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:2,WritablePersistentMemorySubregion;WriteRestrictedPersistentMemorySubregion,storage_node/src/pmem/subregion_v.rs
storage,setup,LogImpl,4,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:4,LogImpl;MultiLogImpl;UntrustedLogImpl;UntrustedMultiLogImpl,storage_node/src/log/logimpl_t.rs;storage_node/src/log/logimpl_v.rs;storage_node/src/multilog/multilogimpl_t.rs
storage,size_of,,1,no,raw_eval_private_not_public_api,priv,concrete_failed,N/A (not pub),raw_eval_private_not_public_api:1,,storage_node/src/pmem/traits_t.rs
storage,start,LogImpl,4,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:4,LogImpl;MultiLogImpl;UntrustedLogImpl;UntrustedMultiLogImpl,storage_node/src/log/logimpl_t.rs;storage_node/src/log/logimpl_v.rs;storage_node/src/multilog/multilogimpl_t.rs
storage,sum64,CrcDigest,1,yes,included_in_pub_eval_raw,pub,concrete_failed,N/A (failed),included_in_pub_eval_raw:1,CrcDigest,storage_node/src/pmem/crc_t.rs
storage,tentatively_append,LogImpl,4,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:4,LogImpl;MultiLogImpl;UntrustedLogImpl;UntrustedMultiLogImpl,storage_node/src/log/logimpl_t.rs;storage_node/src/log/logimpl_v.rs;storage_node/src/multilog/multilogimpl_t.rs
storage,tentatively_append_to_log,UntrustedLogImpl,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,UntrustedLogImpl,storage_node/src/log/logimpl_v.rs
storage,trim_list,,2,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:2,KvStore,storage_node/src/kv/durable/durableimpl_v.rs;storage_node/src/kv/kvimpl_t.rs
storage,trim_list_and_update_item,,2,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:2,KvStore,storage_node/src/kv/durable/durableimpl_v.rs;storage_node/src/kv/kvimpl_t.rs
storage,untrusted_append_to_list,UntrustedKvStoreImpl,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,UntrustedKvStoreImpl,storage_node/src/kv/kvimpl_v.rs
storage,untrusted_append_to_list_and_update_item,UntrustedKvStoreImpl,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,UntrustedKvStoreImpl,storage_node/src/kv/kvimpl_v.rs
storage,untrusted_contains_key,UntrustedKvStoreImpl,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,UntrustedKvStoreImpl,storage_node/src/kv/kvimpl_v.rs
storage,untrusted_create,UntrustedKvStoreImpl,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,UntrustedKvStoreImpl,storage_node/src/kv/kvimpl_v.rs
storage,untrusted_delete,UntrustedKvStoreImpl,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,UntrustedKvStoreImpl,storage_node/src/kv/kvimpl_v.rs
storage,untrusted_get_keys,UntrustedKvStoreImpl,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,UntrustedKvStoreImpl,storage_node/src/kv/kvimpl_v.rs
storage,untrusted_new,UntrustedKvStoreImpl,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,UntrustedKvStoreImpl,storage_node/src/kv/kvimpl_v.rs
storage,untrusted_read_item,UntrustedKvStoreImpl,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,UntrustedKvStoreImpl,storage_node/src/kv/kvimpl_v.rs
storage,untrusted_read_list_entry_at_index,UntrustedKvStoreImpl,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,UntrustedKvStoreImpl,storage_node/src/kv/kvimpl_v.rs
storage,untrusted_trim_list,UntrustedKvStoreImpl,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,UntrustedKvStoreImpl,storage_node/src/kv/kvimpl_v.rs
storage,untrusted_trim_list_and_update_item,UntrustedKvStoreImpl,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,UntrustedKvStoreImpl,storage_node/src/kv/kvimpl_v.rs
storage,untrusted_update_entry_at_index_and_item,UntrustedKvStoreImpl,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,UntrustedKvStoreImpl,storage_node/src/kv/kvimpl_v.rs
storage,untrusted_update_item,UntrustedKvStoreImpl,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,UntrustedKvStoreImpl,storage_node/src/kv/kvimpl_v.rs
storage,untrusted_update_list_entry_at_index,UntrustedKvStoreImpl,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,UntrustedKvStoreImpl,storage_node/src/kv/kvimpl_v.rs
storage,update_entry_at_index_and_item,,2,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:2,KvStore,storage_node/src/kv/durable/durableimpl_v.rs;storage_node/src/kv/kvimpl_t.rs
storage,update_inactive_log_metadata,UntrustedLogImpl,2,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:2,UntrustedLogImpl;UntrustedMultiLogImpl,storage_node/src/log/logimpl_v.rs;storage_node/src/multilog/multilogimpl_v.rs
storage,update_item,,2,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:2,KvStore,storage_node/src/kv/durable/durableimpl_v.rs;storage_node/src/kv/kvimpl_t.rs
storage,update_item_and_append,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,storage_node/src/kv/durable/durableimpl_v.rs
storage,update_list_entry_at_index,,2,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:2,KvStore,storage_node/src/kv/durable/durableimpl_v.rs;storage_node/src/kv/kvimpl_t.rs
storage,update_log_metadata,UntrustedMultiLogImpl,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,UntrustedMultiLogImpl,storage_node/src/multilog/multilogimpl_v.rs
storage,write,CrcDigest,4,yes,included_in_pub_eval_raw,pub,concrete_failed,N/A (failed),included_in_pub_eval_raw:1 | type_context_mismatch_or_duplicate_name; raw has same project/function but different type_base:3,CrcDigest;WriteRestrictedPersistentMemoryRegion;WriteRestrictedPersistentMemoryRegions,storage_node/src/pmem/crc_t.rs;storage_node/src/pmem/pmemspec_t.rs;storage_node/src/pmem/wrpm_t.rs
storage,write_absolute,WriteRestrictedPersistentMemorySubregion,2,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:2,WritablePersistentMemorySubregion;WriteRestrictedPersistentMemorySubregion,storage_node/src/pmem/subregion_v.rs
storage,write_bytes,CrcDigest,1,yes,included_in_pub_eval_raw,pub,concrete_failed,N/A (failed),included_in_pub_eval_raw:1,CrcDigest,storage_node/src/pmem/crc_t.rs
storage,write_relative,WriteRestrictedPersistentMemorySubregion,2,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:2,WritablePersistentMemorySubregion;WriteRestrictedPersistentMemorySubregion,storage_node/src/pmem/subregion_v.rs
